"product-img href","img-responsive src","img-responsive src 2","stat-1","name","description","product-label 4","price-new","price-old"
"https://www.vedantcomputers.com/msi-coreliquid-a17-mlg-edition?search=msi&page=2","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/cpu-cooler/coreliquid-a17-mlg-edition/coreliquid-a17-mlg-edition-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/cpu-cooler/coreliquid-a17-mlg-edition/coreliquid-a17-mlg-edition-2-350x350.jpg","CORELIQUID-A17-MLG-EDITION","MSI Coreliquid A17 MLG Edition 360mm ARGB Liquid CPU Cooler","CORELIQUID A17 MLG EDITIONPackage with exclusive MLG figure.CycloBlade Design: Focuses airflow and reduces noise.ARGB GEN2: Customize the ..","-42%","₹11,690.00","₹20,000.00"
"https://www.vedantcomputers.com/msi-geforce-rtx-3050-ventus-2x-xs-oc-8gb-gddr6?search=msi&page=2","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/graphics-card/geforce-rtx-3050-ventus-2x-xs-8g-oc/geforce-rtx-3050-ventus-2x-xs-8g-oc-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/graphics-card/geforce-rtx-3050-ventus-2x-xs-8g-oc/geforce-rtx-3050-ventus-2x-xs-8g-oc-2-350x350.jpg","GeForce RTX 3050 VENTUS 2X XS 8G OC","MSI GeForce RTX 3050 Ventus 2X XS OC 8GB GDDR6","GeForce RTX 3050 VENTUS 2X XS 8G OCThe GeForce RTX™ 3050 is built with the powerful graphics
performance of the NVIDIA Ampere architecture. It of..","-30%","₹32,999.00","₹46,999.00"
"https://www.vedantcomputers.com/msi-geforce-rtx-3060-ventus-2x-12gb-oc-gddr6?search=msi&page=2","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/graphics-card/geforce-rtx-3060-ventus-2x-12g-oc/geforce-rtx-3060-ventus-2x-12g-oc_1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/graphics-card/geforce-rtx-3060-ventus-2x-12g-oc/geforce-rtx-3060-ventus-2x-12g-oc_2-350x350.jpg","GeForce RTX 3060 VENTUS 2X 12G OC","MSI GeForce RTX 3060 Ventus 2X 12GB OC GDDR6","GeForce RTX™ 3060 VENTUS 2X 12G OCThe GeForce RTX™ 3060 lets you take on the latest games
using the power of Ampere—NVIDIA's 2nd generation RTX..","-59%","₹43,619.00","₹105,999.00"
"https://www.vedantcomputers.com/msi-rtx-5060-ti-g506t-8s2cp?search=msi&page=2","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/graphics-card/g506t-8s2cp/g506t-8s2cp-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/graphics-card/g506t-8s2cp/g506t-8s2cp-2-350x350.jpg","G506T-8S2CP","MSI GeForce RTX 5060 Ti Shadow 2X OC Plus 8GB GDDR7","GeForce RTX 5060 Ti 8G SHADOW 2X OC PLUSG506T-8S2CPPowered by the NVIDIA Blackwell architecture and DLSS 4STORMFORCE Fan: Seven fan blades..","-31%","₹51,000.00","₹73,999.00"
"https://www.vedantcomputers.com/msi-rtx-5060-ti-g506t-8v2cp?search=msi&page=3","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/graphics-card/g506t-8v2cp/g506t-8v2cp-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/graphics-card/g506t-8v2cp/g506t-8v2cp-2-350x350.jpg","G506T-8V2CP","MSI GeForce RTX 5060 Ti Ventus 2X OC Plus 8GB GDDR7","GeForce RTX 5060 Ti 8G VENTUS 2X OC PLUSPowered by the NVIDIA Blackwell architecture and DLSS 4SFF-Ready Enthusiast GeForce CardSTORMFORCE..","-48%","₹50,589.00","₹97,999.00"
"https://www.vedantcomputers.com/msi-rtx-5060-g5060-8v2cv1?search=msi&page=3","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/graphics-card/g5060-8v2cv1/g5060-8v2cv1-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/graphics-card/g5060-8v2cv1/g5060-8v2cv1-2-350x350.jpg","G5060-8V2CV1","MSI GeForce RTX 5060 Ventus 2X OC V1 8GB GDDR7","GeForce RTX 5060 8G VENTUS 2X OC V1Powered by the NVIDIA Blackwell architecture and DLSS 4.5TORX Fan 5.0: Fan blades linked by ring arcs work ..","-60%","₹48,500.00","₹120,999.00"
"https://www.vedantcomputers.com/msi-rtx-5080-g5080-16v3c?search=msi&page=3","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/graphics-card/g5080-16v3c/g5080-16v3c-2-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/graphics-card/g5080-16v3c/g5080-16v3c-1-350x350.jpg","G5080-16V3C","MSI GeForce RTX 5080 Ventus 3X OC 16GB GDDR7","GeForce RTX 5080 16G VENTUS 3X OCPowered by the NVIDIA Blackwell architecture and DLSS 4SFF-Ready Enthusiast GeForce CardTORX Fan 5.0: Fan blades link..","-25%","₹164,500.00","₹218,999.00"
"https://www.vedantcomputers.com/msi-24inch-mag-245f-x24?search=msi&page=3","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-245f-x24/mag-245f-x24-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-245f-x24/mag-245f-x24-2-350x350.jpg","MAG 245F X24","MSI MAG 245F X24 24 Inch IPS FHD 240Hz Gaming Monitor","MAG 245F X24Introducing the MSI MAG 245F X24 esports gaming monitor.
This cutting-edge monitor features a 24-inch FHD display with a lightning-fa..","-62%","₹9,175.00","₹23,999.00"
"https://www.vedantcomputers.com/msi-25inch-mag-255f-e20?search=msi&page=3","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-255f-e20/mag-255f-e20-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-255f-e20/mag-255f-e20-2-350x350.jpg","MAG 255F E20","MSI MAG 255F E20 25 Inch IPS FHD 200Hz Gaming Monitor","MAG 255F E20Rapid IPS Panel – Provides 0.5ms (GtG, Min.) response time,
optimizes screen colors and brightness.200Hz Refresh Rate – Respond f..","-62%","₹9,140.00","₹23,999.00"
"https://www.vedantcomputers.com/msi-27inch-mag-274upf-e2?search=msi&page=3","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-274upf-e2/mag-274upf-e2-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-274upf-e2/mag-274upf-e2-2-350x350.jpg","MAG 274UPF E2","MSI MAG 274UPF E2 27 Inch IPS UHD 160Hz Gaming Monitor","MAG 274UPF E2Rapid IPS Panel – Provides 0.5ms (GtG, Min.) fast response
time, optimizes screen colors and brightness.4K UHD High Resolution –..","-57%","₹33,490.00","₹78,000.00"
"https://www.vedantcomputers.com/msi-27inch-mag-275f-e20?search=msi&page=3","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-275f-e20/mag-275f-e20-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-275f-e20/mag-275f-e20-2-350x350.jpg","MAG 275F E20","MSI MAG 275F E20 27 Inch IPS FHD 200Hz Gaming Monitor","MAG 275F E20Rapid IPS - Make sure the intensity and purity of colors
when gaming.200Hz High Refresh Rate - Experience smooth gaming with a
b..","-35%","₹11,090.00","₹16,999.00"
"https://www.vedantcomputers.com/msi-27inch-mag-275qf?search=msi&page=3","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-275qf/mag-275qf-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-275qf/mag-275qf-2-350x350.jpg","MAG 275QF","MSI MAG 275QF 27 Inch IPS WQHD 180Hz Gaming Monitor","MAG 275QFRapid IPS Panel – Provides 0.5ms (GtG, Min.) response time,
optimizes screen colors and brightness.180Hz Refresh Rate – Respond fast..","-34%","₹15,100.00","₹22,999.00"
"https://www.vedantcomputers.com/msi-27inch-mag-275qpf-x30?search=msi&page=3","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-275qpf-x30/mag-275qpf-x30-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-275qpf-x30/mag-275qpf-x30-2-350x350.jpg","MAG 275QPF X30","MSI MAG 275QPF X30 27 Inch IPS WQHD 300Hz Gaming Monitor","MAG 275QPF X30Rapid IPS Panel – Provides 0.5ms (GtG, Min.) response time,
optimizes screen colors and brightness.300Hz Refresh Rate – Respond..","-32%","₹24,490.00","₹35,999.00"
"https://www.vedantcomputers.com/msi-27inch-mag-275upd-e14?search=msi&page=3","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-275upd-e14/mag-275upd-e14-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-275upd-e14/mag-275upd-e14-2-350x350.jpg","MAG 275UPD E14","MSI MAG 275UPD E14 27 Inch IPS UHD 144Hz Gaming Monitor","MAG 275UPD E14Dual Mode – Easily switch between different resolutions and
refresh rates, allowing user to adjust settings based on the game.C..","-49%","₹31,400.00","₹61,999.00"
"https://www.vedantcomputers.com/msi-27-inch-mag-27cq6f?search=msi&page=3","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-27cq6f/mag-27cq6f-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-27cq6f/mag-27cq6f-2-350x350.jpg","MAG 27CQ6F","MSI MAG 27CQ6F 27 Inch VA WQHD 180Hz Gaming Monitor","MAG 27CQ6FRapid VA Panel – Provides 0.5ms (GtG, Min.) response time,
optimizes screen colors and brightness.WQHD High Resolution – Games will..","-55%","₹15,140.00","₹34,000.00"
"https://www.vedantcomputers.com/msi-32inch-mag-321upx-qd-oled?search=msi&page=3","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-321upx-qd-oled/mag-321upx-qd-oled-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-321upx-qd-oled/mag-321upx-qd-oled-2-350x350.jpg","MAG 321UPX QD-OLED","MSI MAG 321UPX QD-OLED 32 Inch QD-OLED UHD 240Hz Gaming Monitor","MAG 321UPX QD-OLED3rd QD-OLED Panel – With stunning image quality and fast
response time.Fastest 0.03ms GtG response time and 240Hz refresh r..","-53%","₹79,000.00","₹168,000.00"
"https://www.vedantcomputers.com/msi-34inch-mag-341cqp-qd-oled?search=msi&page=4","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-341cqp-qd-oled/mag-341cqp-qd-oled-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-341cqp-qd-oled/mag-341cqp-qd-oled-2-350x350.jpg","MAG 341CQP QD-OLED","MSI MAG 341CQP QD-OLED 34 Inch QD-OLED UWQHD 175Hz Curved Gaming Monitor","MAG 341CQP QD-OLEDQD-OLED Panel – With stunning image quality and fast
response time.Fastest 0.03ms GtG response time and 175Hz refresh rate...","-49%","₹72,599.00","₹142,000.00"
"https://www.vedantcomputers.com/msi-34inch-mag-341cqpx-qd-oled?search=msi&page=4","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-341cqpx-qd-oled/mag-341cqpx-qd-oled-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-341cqpx-qd-oled/mag-341cqpx-qd-oled-2-350x350.jpg","MPG 341CQPX QD-OLED","MSI MAG 341CQPX QD-OLED 34 Inch QD-OLED UWQHD 240Hz Curved Gaming Monitor","MPG 341CQPX QD-OLEDQD-OLED Panel – With stunning image quality and fast
response time.Fastest 0.03ms GtG response time and 240Hz refresh rate..","-53%","₹76,590.00","₹164,000.00"
"https://www.vedantcomputers.com/msi-34inch-mag-342cqrf-e20?search=msi&page=4","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-342cqrf-e20/mag-342cqrf-e20-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-342cqrf-e20/mag-342cqrf-e20-2-350x350.jpg","MAG 342CQRF E20","MSI MAG 342CQRF E20 34 Inch VA UWQHD 200Hz Curved Gaming Monitor","MAG 342CQRF E20Rapid VA Panel – Provides 0.5ms (GtG, Min.) response time,
optimizes screen colors and brightness.200Hz Refresh Rate – Respond..","-25%","₹27,890.00","₹36,999.00"
"https://www.vedantcomputers.com/msi-34inch-mag-345cqrf-e20?search=msi&page=4","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-345cqrf-e20/mag-345cqrf-e20-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/mag-345cqrf-e20/mag-345cqrf-e20-2-350x350.jpg","MAG 345CQRF E20","MSI MAG 345CQRF E20 34 Inch VA UWQHD 200Hz Curved Gaming Monitor","MAG 345CQRF E20Rapid VA Panel – Provides 0.5ms (GtG, Min.) response time,
optimizes screen colors and brightness.200Hz Refresh Rate – Respond..","-26%","₹28,000.00","₹37,999.00"
"https://www.vedantcomputers.com/msi-1000w-mag-a1000gls-pcie5?search=msi&page=4","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/power-supply/mag-a1000gls-pcie5/mag-a1000gls-pcie5-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/power-supply/mag-a1000gls-pcie5/mag-a1000gls-pcie5-2-350x350.jpg","MAG A1000GLS PCIE5","MSI MAG A1000GLS PCIE5 1000W 80 Plus Gold Fully Modular Power Supply","MAG A1000GLS PCIE5Supports Nvidia GeForce RTXTM 50 series graphics cardsNative 12V-2x6 connectorDual-color 12V-2x6 cable80 PLUS Gold c..","-34%","₹14,540.00","₹21,999.00"
"https://www.vedantcomputers.com/msi-500w-mag-a500n-h?search=msi&page=4","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/power-supply/mag-a500n-h/mag-a500n-h-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/power-supply/mag-a500n-h/mag-a500n-h-2-350x350.jpg","MAG A500N-H","MSI MAG A500N-H 500 Watt Power Supply","MAG A500N-H120mm FanActive PFC DesignSingle RailIndustrial level protection with OVP, SCP, OPP, UVP 
Spec..","-19%","₹3,240.00","₹3,999.00"
"https://www.vedantcomputers.com/msi-mag-a550bn-550-watt-80-plus-bronze-power-supply?search=msi&page=4","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/power-supply/mag-a550bn/mag-a550bn-4-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/power-supply/mag-a550bn/mag-a550bn-1-350x350.jpg","MAG A550BN","MSI MAG A550BN 550 Watt 80 Plus Bronze Power Supply","MAG A550BN80 Plus Bronze certified for high efficiency120mm Low Noise FanIndustrial level protection with OVP,OCP,OPP,OTP, SCPDC-DC Circuit DesignActi..","-43%","₹3,790.00","₹6,600.00"
"https://www.vedantcomputers.com/msi-mag-a650bn-650-watt-80-plus-bronze-power-supply?search=msi&page=4","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/power-supply/mag-a650bn/mag-a650bn-4-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/power-supply/mag-a650bn/mag-a650bn-1-350x350.jpg","MAG A650BN","MSI MAG A650BN 650 Watt 80 Plus Bronze Power Supply","MAG A650BN80 Plus Bronze certified for high efficiency120mm Low Noise FanIndustrial level protection with OVP,OCP,OPP,OTP, SCPDC-D..","-41%","₹4,740.00","₹7,999.00"
"https://www.vedantcomputers.com/msi-mag-a750gl-pcie5-750w-80-plus-gold-fully-modular-power-supply?search=msi&page=4","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/power-supply/mag-a750gl-pcie5/mag-a750gl-pcie5-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/power-supply/mag-a750gl-pcie5/mag-a750gl-pcie5-2-350x350.jpg","MAG A750GL PCIE5","MSI MAG A750GL PCIE5 750W 80 Plus Gold Fully Modular Power Supply","MAG A750GL PCIE5ATX 3.1 ready, native PCIe 5.1 dual-color 16-pin cableSupports NVIDIA® GeForce RTXTM 40 Series graphics cardsFull modular ..","-34%","₹8,540.00","₹12,999.00"
"https://www.vedantcomputers.com/msi-750w-mag-a750gn-pcie5?search=msi&page=4","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/power-supply/mag-a750gn-pcie5/mag-a750gn-pcie5-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/power-supply/mag-a750gn-pcie5/mag-a750gn-pcie5-2-350x350.jpg","MAG A750GN PCIE5","MSI MAG A750GN PCIE5 750W 80 Plus Gold Power Supply","MAG A750GN PCIE5ATX 3.1 ready, native PCIe 5.1 connectorSupports NVIDIA® GeForce RTX 40 / 50 Series graphics cards105°C main capacitor..","-32%","₹7,500.00","₹10,999.00"
"https://www.vedantcomputers.com/msi-mag-a850gl-pcie5-850w-80-plus-gold-fully-modular-power-supply?search=msi&page=4","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/power-supply/mag-a850gl-pcie5/mag-a850gl-pcie5_1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/power-supply/mag-a850gl-pcie5/mag-a850gl-pcie5-2-350x350.jpg","MAG A850GL PCIE5","MSI MAG A850GL PCIE5 850W 80 Plus Gold Fully Modular Power Supply","MAG A850GL PCIE5ATX 3.1 ready, native PCIe 5.1 dual-color 16-pin cableSupports NVIDIA® GeForce RTX™ 40 Series graphics cardsFull modular d..","-35%","₹9,750.00","₹14,999.00"
"https://www.vedantcomputers.com/msi-mag-b760-tomahawk-wifi-motherboard?search=msi&page=4","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mag-b760-tomahawk-wifi/mag-b760-tomahawk-wifi-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mag-b760-tomahawk-wifi/mag-b760-tomahawk-wifi-2-350x350.jpg","MAG B760 TOMAHAWK WIFI","MSI MAG B760 Tomahawk Wifi Motherboard","MAG B760 TOMAHAWK
WIFISupports 12th/ 13th/14th Gen Intel® Core™, Pentium® Gold and Celeron® processors for LGA 1700 ..","-45%","₹22,539.00","₹40,999.00"
"https://www.vedantcomputers.com/msi-mag-b760m-mortar-wifi-ii-motherboard?search=msi&page=5","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mag-b760m-mortar-wifi-ii/mag-b760m-mortar-wifi-ii-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mag-b760m-mortar-wifi-ii/mag-b760m-mortar-wifi-ii-2-350x350.jpg","MAG B760M MORTAR WIFI II","MSI MAG B760M Mortar Wifi II Motherboard","MAG B760M MORTAR
WIFI IISupport Intel®
Core™ 14th/ 13th/ 12th Gen Processors, Intel® Pentium® Gold and Celeron®
Processors for LGA 1700 socket
..","-30%","₹17,454.00","₹24,999.00"
"https://www.vedantcomputers.com/msi-mag-b850-tomahawk-max-wifi?search=msi&page=5","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mag-b850-tomahawk-wifi/mag-b850-tomahawk-max-wifi-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mag-b850-tomahawk-wifi/mag-b850-tomahawk-max-wifi-2-350x350.jpg","MAG B850 TOMAHAWK MAX WIFI","MSI MAG B850 Tomahawk Max Wifi Motherboard","MAG B850 TOMAHAWK MAX WIFISupports AMD Ryzen™ 9000 / 8000 / 7000 Series Desktop
ProcessorsSupports DDR5 Memory, Dual Channel DDR5 8400+ MT/s ..","-39%","₹24,500.00","₹39,999.00"
"https://www.vedantcomputers.com/msi-mag-b850-tomahawk-wifi?search=msi&page=5","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mag-b850-tomahawk-wifi/mag-b850-tomahawk-wifi-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mag-b850-tomahawk-wifi/mag-b850-tomahawk-wifi-2-350x350.jpg","MAG B850 TOMAHAWK WIFI","MSI MAG B850 Tomahawk Wifi Motherboard","MAG B850 TOMAHAWK WIFISupports AMD Ryzen 9000 / 8000 / 7000 Series Desktop
ProcessorsSupports DDR5 Memory, Dual Channel DDR5 8200+ MT/s (OC)
..","-43%","₹22,350.00","₹38,999.00"
"https://www.vedantcomputers.com/msi-mag-b860-tomahawk-wifi?search=msi&page=5","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mag-b860-tomahawk-wifi/mag-b860-tomahawk-wifi-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mag-b860-tomahawk-wifi/mag-b860-tomahawk-wifi-2-350x350.jpg","MAG B860 TOMAHAWK WIFI","MSI MAG B860 Tomahawk Wifi Motherboard","MAG B860 TOMAHAWK WIFISupport Intel® Core™ Ultra Processors (Series 2) for LGA
1851 socketSupports DDR5 Memory, Dual Channel DDR5 9200+ MT/s ..","-47%","₹22,959.00","₹42,999.00"
"https://www.vedantcomputers.com/msi-mag-corefrozr-aa13-cpu-cooler?search=msi&page=5","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/cpu-cooler/mag-corefrozr-aa13/mag-corefrozr-aa13-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/cpu-cooler/mag-corefrozr-aa13/mag-corefrozr-aa13-2-350x350.jpg","MAG COREFROZR AA13","MSI MAG CoreFrozr AA13 Air CPU Cooler","MAG-COREFROZR-AA13CycloBlade7 Design: Focuses airflow and reduces noise.The fan design uses Rifle bearings, which effectively reduce fan noise and inc..","-25%","₹1,940.00","₹2,599.00"
"https://www.vedantcomputers.com/msi-mag-corefrozr-aa13-white-cpu-cooler?search=msi&page=5","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/cpu-cooler/mag-corefrozr-aa13-white/mag-corefrozr-aa13-white-2-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/cpu-cooler/mag-corefrozr-aa13-white/mag-corefrozr-aa13-white-1-350x350.jpg","MAG COREFROZR AA13 WHITE","MSI MAG CoreFrozr AA13 White Air CPU Cooler","MAG-COREFROZR-AA13-WHITECycloBlade7 Design: Focuses airflow and reduces noise.The fan design uses Rifle bearings, which effectively reduce fan noise a..","-19%","₹2,100.00","₹2,599.00"
"https://www.vedantcomputers.com/msi-mag-coreliquid-a13-240?search=msi&page=5","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/cpu-cooler/mag-coreliquid-a13-240/mag-coreliquid-a13-240-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/cpu-cooler/mag-coreliquid-a13-240/mag-coreliquid-a13-240-2-350x350.jpg","MAG CORELIQUID A13 240","MSI MAG Coreliquid A13 240 240mm ARGB Liquid CPU Cooler","MAG CORELIQUID A13 240Minimalist Design: Embracing the philosophy of simplicity,
with clean lines that embody the essence of ""less is more.“R..","-33%","₹5,390.00","₹7,999.00"
"https://www.vedantcomputers.com/msi-mag-coreliquid-a13-360?search=msi&page=5","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/cpu-cooler/mag-coreliquid-a13-360/mag-coreliquid-a13-360-2-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/cpu-cooler/mag-coreliquid-a13-360/mag-coreliquid-a13-360-1-350x350.jpg","MAG CORELIQUID A13 360","MSI MAG Coreliquid A13 360 360mm ARGB Liquid CPU Cooler","MAG CORELIQUID A13 360Minimalist Design: Embracing the philosophy of simplicity,
with clean lines that embody the essence of ""less is more.“R..","-32%","₹6,840.00","₹9,999.00"
"https://www.vedantcomputers.com/msi-mag-coreliquid-a13-360-white?search=msi&page=5","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/cpu-cooler/mag-coreliquid-a13-360-white/mag-coreliquid-a13-360-white-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/cpu-cooler/mag-coreliquid-a13-360-white/mag-coreliquid-a13-360-white-2-350x350.jpg","MAG CORELIQUID A13 360 WHITE","MSI MAG Coreliquid A13 360 White 360mm ARGB Liquid CPU Cooler","MAG CORELIQUID A13 360 WHITEMinimalist Design: Embracing the philosophy of simplicity,
with clean lines that embody the essence of ""less is more...","-28%","₹7,150.00","₹9,999.00"
"https://www.vedantcomputers.com/msi-mag-forge-120a-airflow-gaming-cabinet?search=msi&page=5","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/cabinet/mag-forge-120a-airflow/mag-forge-120a-airflow-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/cabinet/mag-forge-120a-airflow/mag-forge-120a-airflow-2-350x350.jpg","MAG FORGE 120A AIRFLOW","MSI MAG Forge 120A Airflow Gaming Cabinet","MAG FORGE 120A
AIRFLOWSupports up to 240
mm AIO liquid cooler and latest 40 series GPUs.Supports up to 8 x
system fans configuration, provi..","-29%","₹4,240.00","₹5,999.00"
"https://www.vedantcomputers.com/msi-mag-forge-320r-airflow?search=msi&page=5","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/cabinet/mag-forge-320r-airflow/mag-forge-320r-airflow-1-350x350.JPG","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/cabinet/mag-forge-320r-airflow/mag-forge-320r-airflow-2-350x350.JPG","MAG FORGE 320R AIRFLOW","MSI MAG Forge 320R Airflow Gaming Cabinet","MAG FORGE 320R
AIRFLOWSupports up to 360
mm AIO liquid cooler and large 40 series GPU.Supports up to 11 x
system fan configuration, providi..","-37%","₹5,640.00","₹8,999.00"
"https://www.vedantcomputers.com/msi-mag-pano-m100r-pz-gaming-cabinet?search=msi&page=5","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/cabinet/mag-pano-m100r-pz/mag-pano-m100r-pz-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/cabinet/mag-pano-m100r-pz/mag-pano-m100r-pz-2-350x350.jpg","MAG PANO M100R PZ","MSI MAG Pano M100R PZ Gaming Cabinet","MAG PANO M100R PZMicro-ATX Back-connect motherboard compatible.Supports up to 360 mm AIO liquid cooler on the top.270-degree panoramic tem..","-22%","₹9,300.00","₹11,999.00"
"https://www.vedantcomputers.com/msi-mag-x870e-gaming-plus-max-wifi?search=msi&page=6","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mag-x870e-gaming-plus-max-wifi/mag-x870e-gaming-plus-max-wifi-1-350x350.jpg","","MAG X870E GAMING PLUS MAX WIFI","MSI MAG X870E Gaming Plus Max Wifi Motherboard","MAG X870E GAMING PLUS MAX WIFI 
Specification
CPU
Supports
AMD Ryzen™ 9000/ 8000/ 700..","-37%","₹29,400.00","₹46,999.00"
